tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037620201,135136,903,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3208,2018511.75097656,6645.59628528593
06037620301,179032,1542,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3209,11223224.3398438,14150.6373841595
06037620303,170694,1790,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3210,12338672.734375,15887.7850329504
06037620305,124787,2362,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3211,11936835.0683594,16883.2955777626
06037620400,135455,1936,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3212,27769487.9970703,21113.9802322799
06037620501,134570,2089,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3213,27886999.1152344,21151.3457533806
06037620521,112964,1669,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3214,6934219.92480469,10530.2751838136
06037620522,127269,1825,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3215,8027678.24902344,11200.6184497234
06037620601,92135,2111,Low Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,3216,14700748.7509766,19877.1450434462
06037620602,134118,1927,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3217,14624225.1484375,18655.5874576326
06037620701,128466,2834,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3218,10956223.3535156,15209.3916944786
06037620703,185204,1220,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3219,6190960.06738281,10997.0258770677
06037620704,161462,1134,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3220,7980967.9921875,13473.8582282706
06037620801,173462,1396,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3221,12893891.2558594,15696.795468591
06037620901,215156,1081,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3222,9373822.02246094,12894.8057021958
06037620904,185119,1028,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,3223,5878914.08984375,10106.9404950805
06037621001,139063,1900,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3224,10175657.7919922,16002.7284919719
06037621005,142821,2406,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3225,12106909.7099609,15546.1987329616
06037603702,96964,1700,Above Moderate Income,No,No,No,District 2,Unincorporated - El Camino Village,SPA 8 - South Bay,3226,28046529.2070313,21737.9760760684
06037621102,161667,1162,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3227,6029107.20996094,10693.9287239222
06037621104,138906,3128,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,3228,10632729.7539063,13473.4307979758
06037621201,115632,2742,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3229,17709590.2158203,17281.0272970825
06037621204,95417,1790,Moderate Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,3230,17695470.7460938,17725.5502711606
06037621301,110243,2677,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3231,16895190.2138672,17257.5313727484
06037621324,96392,1924,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,3232,6392411.55566406,13205.7061611629
06037113322,96387,1561,Above Moderate Income,No,No,No,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3233,19184402.5429688,20113.5046411877
06037113323,77596,1511,Low Income,Yes,No,Yes,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3234,7772517.08984375,11011.51806179
06037113324,86347,1001,Low Income,No,No,Yes,District 3,Los Angeles - Chatsworth,SPA 2 - San Fernando,3235,3492130.75585938,7928.50910219664
06037113423,96108,869,Above Moderate Income,No,No,No,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3236,7649753.99804688,11075.1134184285
06037113424,89661,1065,Low Income,No,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3237,18738326.0625,20657.6485127718
06037113425,55791,1365,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3238,3667047.21777344,7971.43452624458
06037113426,62443,748,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3239,20184714.2138672,21371.7608774686
06037113427,55811,886,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3240,2806211.80078125,9023.97078059513
06037113428,107522,1107,Above Moderate Income,No,No,No,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3241,13673423.4267578,15162.190339531
06037115101,130511,1904,Above Moderate Income,No,No,No,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3242,41812047.5732422,26388.3516778954
06037115103,,11,,,,,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3243,16329320.5546875,22141.5749947962
06037115104,54814,2181,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3244,10987102.3017578,20179.6195833102
06037115202,64429,2098,Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3245,18737607.28125,18731.2743124838
06037115203,69609,1057,Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3246,6509971.80664063,13182.0938297832
06037115204,83176,1592,Low Income,No,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3247,8315380.1875,12879.1262027387
06037115301,99938,1656,Above Moderate Income,No,No,No,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3248,17666228.5507813,21836.1221048292
06037115302,52679,1096,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3249,9022175.25195313,12561.1588465607
06037115401,61875,1902,Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3250,20506906.8222656,20433.0930698655
06037115403,58013,1043,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3251,7553347.38378906,11099.6580083449
06037115404,69688,862,Low Income,Yes,No,Yes,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3252,10269140.5898438,13011.3503916572
06037117101,87014,1447,Low Income,No,No,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3253,8417799.515625,11698.7786092424
06037117102,65833,816,Low Income,Yes,No,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3254,11085612.2382813,13712.4089498807
06037117201,50972,1191,Very Low Income,Yes,No,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3255,8548198.58789063,13679.0981391816
06037117202,93214,938,Low Income,No,No,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3256,19495302.203125,18086.1266353399
06037117301,116333,1102,Above Moderate Income,No,No,No,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3257,14300314.5722656,16164.7232629359
06037117302,104554,1601,Above Moderate Income,No,No,No,District 3,Los Angeles - Northridge,SPA 2 - San Fernando,3258,22083316.9814453,26163.4458001686
06037117303,101146,1172,Above Moderate Income,No,No,No,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3259,19439671.8300781,18085.4491752122
06037117404,109242,1392,Above Moderate Income,No,No,No,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3260,19003941.5058594,17700.6501587909
06037117405,40202,873,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3261,2175619.73339844,5942.66415755982
06037117407,39397,992,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3262,2148931.08203125,5890.47601747187
06037117408,40718,735,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3263,4052405.31640625,8246.91622628956
06037117510,45332,993,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3264,3630267.36230469,8174.74177678351
06037117520,42738,1082,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3265,3460512.09960938,7761.73009304351
06037117530,49886,1683,Very Low Income,Yes,No,Yes,District 3,Los Angeles - North Hills,SPA 2 - San Fernando,3266,6033893.43359375,9945.46260076742
06037119001,90238,1028,Low Income,No,No,Yes,District 3,Los Angeles - Arleta,SPA 2 - San Fernando,3267,11577313.0166016,13962.1321034393
06037119003,94219,875,Low Income,No,No,Yes,District 3,Los Angeles - Arleta,SPA 2 - San Fernando,3268,9152043.43164063,12877.0119564238
06037119004,84028,774,Low Income,No,No,Yes,District 3,Los Angeles - Arleta,SPA 2 - San Fernando,3269,9171707.16894531,12938.0203471215
06037119201,91597,861,Low Income,No,No,Yes,District 3,Los Angeles - Arleta,SPA 2 - San Fernando,3270,10255257.7890625,12946.5449136098
06037119202,75305,1108,Low Income,Yes,No,Yes,District 3,Los Angeles - Arleta,SPA 2 - San Fernando,3271,10447385.4492188,16853.746303392
06037119310,61250,1277,Low Income,Yes,No,Yes,District 3,Los Angeles - Panorama City,SPA 2 - San Fernando,3272,4722462.24511719,10015.249425221
06037119320,74792,1251,Low Income,Yes,No,Yes,District 3,Los Angeles - Panorama City,SPA 2 - San Fernando,3273,5316856.90917969,9350.18475167613
06037119340,34825,1050,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Panorama City,SPA 2 - San Fernando,3274,1314702.0234375,4632.27868161087
06037119341,50168,857,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Panorama City,SPA 2 - San Fernando,3275,3525028.25585938,8359.24792257386
06037231210,32454,1195,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3276,3444734.5546875,7919.44201880325
06037231220,29461,1430,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3277,10408962.8408203,13170.3888471449
06037231301,47310,827,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3278,2518039.3828125,7081.84267521212
06037231302,68281,889,Low Income,Yes,No,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3279,4559947.9765625,10645.170079479
06037231400,57717,1552,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Exposition Park,SPA 6 - South,3280,6683376.84863281,10350.62654184
06037231500,52946,1441,Very Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3281,9886748.92480469,12797.0484056495
06037231601,66081,764,Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3282,3446476.84765625,7853.76348201686
06037231602,46683,598,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3283,3395683.69824219,7818.01294974332
06037231603,35048,828,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3284,3442922.35546875,7867.47880129518
06037231710,32301,1239,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3285,3484295.73535156,7941.43613909715
06037231720,45833,1454,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3286,5082200.78808594,9119.79389240249
06037231800,35321,1447,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3287,5600675.42871094,9533.12603473749
06037231901,35417,789,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3288,2588562.60058594,6562.28611674255
06037231902,40125,761,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3289,3443782.55761719,9939.81126345407
06037232110,36423,816,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3290,4089411.65039063,8787.53224980779
06037232120,44110,1473,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3291,5662639.109375,9729.12887301107
06037232200,60076,869,Low Income,Yes,No,Yes,District 2,Los Angeles - Vermont Square,SPA 6 - South,3292,5628749.46289063,10868.6407454484
06037232300,63681,1198,Low Income,Yes,No,Yes,District 2,Los Angeles - Vermont Square,SPA 6 - South,3293,6767725.01953125,11548.1219987442
06037232401,49318,1108,Very Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3294,6132389.53222656,11911.3022133157
06037232402,50692,904,Very Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3295,5847553.98828125,11262.2418967671
06037232500,49293,1465,Very Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3296,8278204.66894531,11953.55897736
06037232601,43958,551,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3297,2829224.06933594,6995.45407557731
06037232602,35052,1321,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3298,5717382.13769531,9605.28297114265
06037232701,53036,577,Very Low Income,Yes,No,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3299,2986948.06640625,7152.58997585197
06037232702,35114,1011,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - West Vernon,SPA 6 - South,3300,4880011.484375,8854.57067104185
06037232800,38897,933,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - South Park,SPA 6 - South,3301,4643362.63964844,8648.31698145915
06037234001,85757,1033,Low Income,No,No,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,3302,7211328.69824219,15620.8968736658
06037234002,41462,982,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,3303,6177447.26269531,13218.7924253184
06037234200,85429,1162,Low Income,No,No,Yes,District 2,Los Angeles - Crenshaw District,SPA 6 - South,3304,9553866.94140625,12926.1239646781
06037234301,65690,918,Low Income,Yes,No,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,3305,5376254.30078125,9391.18011265489
06037234302,40857,1340,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,3306,3925948.75878906,9225.64291236384
06037234501,61667,872,Low Income,Yes,No,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,3307,8201487.55175781,12601.5240264856
06037234502,45726,1188,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Leimert Park,SPA 6 - South,3308,5870200.31054688,11641.7628818006
06037234600,59569,1676,Low Income,Yes,No,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,3309,14005780.6650391,17543.2964905192
06037234700,46125,1357,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,3310,8008087.94140625,14743.3148294963
06037234800,61278,1142,Low Income,Yes,No,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,3311,7041478.18945313,10614.4605349126
06037234901,33699,1268,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,3312,3502662.12402344,7934.89949621025
06037234902,24253,1843,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,3313,4820942.61425781,9961.98851742545
06037235100,86700,1747,Low Income,No,No,Yes,District 2,Los Angeles - View Heights,SPA 6 - South,3314,12641574.4384766,17923.8164136641
06037235201,68828,943,Low Income,Yes,No,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,3315,7063869.28613281,10605.2212138756
06037235202,32083,1804,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Hyde Park,SPA 6 - South,3316,9155251.66601563,13208.5064389411
06037236001,95400,2054,Moderate Income,No,No,Yes,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,3317,23649209.7441406,27665.3806108927
06037236101,24773,1320,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Baldwin Hills,SPA 6 - South,3318,6700471.33691406,11551.613549908
06037463000,109223,1115,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3319,19551604.0478516,18109.099318065
06037463103,90923,2005,Low Income,No,No,Yes,District 5,Unincorporated - East Pasadena,SPA 3 - San Gabriel,3320,39787027.6503906,39436.5313305989
06037463200,98300,1512,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3321,17344787.2480469,22679.8481135621
06037463300,102821,873,Above Moderate Income,No,No,No,District 5,Unincorporated - San Pasqual,SPA 3 - San Gabriel,3322,7158948.2734375,12847.7780268412
06037463400,99159,2528,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3323,20621946.4394531,24317.3237126197
06037463500,84464,2497,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3324,18209125.1035156,17399.0842060684
06037463601,81655,3313,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3325,10003126.3535156,12788.1726006606
06037463602,95094,3313,Moderate Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,3326,9972639.0234375,12756.737089349
06037463700,145638,1625,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3327,18598627.4765625,17865.140493922
06037463800,168500,1548,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3328,31183979.8886719,28673.9794837033
06037463900,112188,1442,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3329,20298733.8095703,19157.9145807509
06037464000,118110,2513,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,3330,33924665.5996094,26064.2353990763
06037464101,175294,740,Above Moderate Income,No,No,No,District 5,City of San Marino,SPA 3 - San Gabriel,3331,34375318.2705078,32849.232721468
06037464102,179398,1269,Above Moderate Income,No,No,No,District 5,City of San Marino,SPA 3 - San Gabriel,3332,33122193.6923828,40248.7688513515
06037464200,141725,2017,Above Moderate Income,No,No,No,District 5,City of San Marino,SPA 3 - San Gabriel,3333,37252616.1015625,25786.6897532237
06037480002,117182,1243,Above Moderate Income,No,No,No,District 5,Unincorporated - Northeast San Gabriel,SPA 3 - San Gabriel,3334,15092792.8056641,17214.7648030098
06037480011,64592,1782,Low Income,Yes,No,Yes,District 5,Unincorporated - Northeast San Gabriel,SPA 3 - San Gabriel,3335,12178930.1923828,13982.3219272883
